Performing a staged update
EXECUTE REMOVEFILE libnss3.so
EXECUTE REMOVEFILE libnspr4.so
EXECUTE REMOVEFILE libmozsqlite3.so
EXECUTE REMOVEFILE libmozavutil.so
EXECUTE REMOVEFILE libmozavcodec.so
EXECUTE REMOVEFILE liblgpllibs.so
EXECUTE REMOVEFILE libfreeblpriv3.so
EXECUTE REMOVEFILE libfreeblpriv3.chk
EXECUTE REMOVEFILE icudt58l.dat
EXECUTE REMOVEFILE icons/updater.png
EXECUTE REMOVEFILE fonts/TwemojiMozilla.ttf
EXECUTE REMOVEFILE dictionaries/en-US.dic
EXECUTE REMOVEFILE dictionaries/en-US.aff
EXECUTE REMOVEFILE dependentlibs.list
EXECUTE REMOVEFILE chrome.manifest
EXECUTE REMOVEFILE browser/searchplugins/yahoo.xml
EXECUTE REMOVEFILE browser/searchplugins/wikipedia.xml
EXECUTE REMOVEFILE browser/searchplugins/twitter.xml
EXECUTE REMOVEFILE browser/searchplugins/ecosia.xml
EXECUTE REMOVEFILE browser/searchplugins/duckduckgo-palemoon.xml
EXECUTE REMOVEFILE browser/searchplugins/bing.xml
EXECUTE REMOVEFILE browser/omni.ja
EXECUTE REMOVEFILE browser/icons/mozicon128.png
EXECUTE REMOVEFILE browser/extensions/{972ce4c6-7e08-4474-a285-3208198ce6fd}.xpi
EXECUTE REMOVEFILE browser/components/libbrowsercomps.so
EXECUTE REMOVEFILE browser/components/components.manifest
EXECUTE REMOVEFILE browser/chrome/icons/default/default48.png
EXECUTE REMOVEFILE browser/chrome/icons/default/default32.png
EXECUTE REMOVEFILE browser/chrome/icons/default/default16.png
EXECUTE REMOVEFILE browser/chrome.manifest
EXECUTE REMOVEFILE browser/blocklist.xml
EXECUTE REMOVEFILE application.ini
EXECUTE REMOVEDIR icons/
EXECUTE REMOVEDIR fonts/
EXECUTE REMOVEDIR dictionaries/
EXECUTE REMOVEDIR defaults/pref/
EXECUTE REMOVEDIR defaults/
EXECUTE REMOVEDIR browser/searchplugins/
EXECUTE REMOVEDIR browser/icons/
EXECUTE REMOVEDIR browser/extensions/
EXECUTE REMOVEDIR browser/components/
EXECUTE REMOVEDIR browser/chrome/icons/default/
EXECUTE REMOVEDIR browser/chrome/icons/
EXECUTE REMOVEDIR browser/chrome/
EXECUTE REMOVEDIR browser/
EXECUTE ADD updater.ini
EXECUTE ADD updater
EXECUTE ADD run-mozilla.sh
EXECUTE ADD removed-files
EXECUTE ADD precomplete
EXECUTE ADD plugin-container
EXECUTE ADD platform.ini
EXECUTE ADD palemoon-bin
EXECUTE ADD palemoon
EXECUTE ADD omni.ja
EXECUTE ADD libxul.so
EXECUTE ADD libssl3.so
EXECUTE ADD libsoftokn3.so
EXECUTE ADD libsoftokn3.chk
EXECUTE ADD libsmime3.so
EXECUTE ADD libplds4.so
EXECUTE ADD libplc4.so
EXECUTE ADD libnssutil3.so
EXECUTE ADD libnssdbm3.so
EXECUTE ADD libnssdbm3.chk
EXECUTE ADD libnssckbi.so
EXECUTE ADD libnss3.so
EXECUTE ADD libnspr4.so
EXECUTE ADD libmozsqlite3.so
EXECUTE ADD libmozavutil.so
EXECUTE ADD libmozavcodec.so
EXECUTE ADD liblgpllibs.so
EXECUTE ADD libfreeblpriv3.so
EXECUTE ADD libfreeblpriv3.chk
EXECUTE ADD icudt58l.dat
EXECUTE ADD icons/updater.png
EXECUTE ADD fonts/TwemojiMozilla.ttf
EXECUTE ADD dictionaries/en-US.dic
EXECUTE ADD dictionaries/en-US.aff
EXECUTE ADD dependentlibs.list
EXECUTE ADD defaults/pref/channel-prefs.js
EXECUTE ADD chrome.manifest
EXECUTE ADD browser/searchplugins/yahoo.xml
EXECUTE ADD browser/searchplugins/wikipedia.xml
EXECUTE ADD browser/searchplugins/twitter.xml
EXECUTE ADD browser/searchplugins/ecosia.xml
EXECUTE ADD browser/searchplugins/duckduckgo-palemoon.xml
EXECUTE ADD browser/searchplugins/bing.xml
EXECUTE ADD browser/omni.ja
EXECUTE ADD browser/icons/mozicon128.png
EXECUTE ADD browser/extensions/{972ce4c6-7e08-4474-a285-3208198ce6fd}.xpi
EXECUTE ADD browser/components/libbrowsercomps.so
EXECUTE ADD browser/components/components.manifest
EXECUTE ADD browser/chrome.manifest
EXECUTE ADD browser/chrome/icons/default/default48.png
EXECUTE ADD browser/chrome/icons/default/default32.png
EXECUTE ADD browser/chrome/icons/default/default16.png
EXECUTE ADD browser/blocklist.xml
EXECUTE ADD application.ini
FINISH REMOVEFILE updater.ini
FINISH REMOVEFILE updater
FINISH REMOVEFILE run-mozilla.sh
FINISH REMOVEFILE removed-files
FINISH REMOVEFILE precomplete
FINISH REMOVEFILE plugin-container
FINISH REMOVEFILE platform.ini
FINISH REMOVEFILE palemoon-bin
FINISH REMOVEFILE palemoon
FINISH REMOVEFILE omni.ja
FINISH REMOVEFILE libxul.so
FINISH REMOVEFILE libssl3.so
FINISH REMOVEFILE libsoftokn3.so
FINISH REMOVEFILE libsoftokn3.chk
FINISH REMOVEFILE libsmime3.so
FINISH REMOVEFILE libplds4.so
FINISH REMOVEFILE libplc4.so
FINISH REMOVEFILE libnssutil3.so
FINISH REMOVEFILE libnssdbm3.so
FINISH REMOVEFILE libnssdbm3.chk
FINISH REMOVEFILE libnssckbi.so
FINISH REMOVEFILE libnss3.so
FINISH REMOVEFILE libnspr4.so
FINISH REMOVEFILE libmozsqlite3.so
FINISH REMOVEFILE libmozavutil.so
FINISH REMOVEFILE libmozavcodec.so
FINISH REMOVEFILE liblgpllibs.so
FINISH REMOVEFILE libfreeblpriv3.so
FINISH REMOVEFILE libfreeblpriv3.chk
FINISH REMOVEFILE icudt58l.dat
FINISH REMOVEFILE icons/updater.png
FINISH REMOVEFILE fonts/TwemojiMozilla.ttf
